"Date","Import price","Export price","Usage","Solar","Imported","Import cost","Exported","Export profit","Charge rate","Battery","Battery cycles","Bill"
2022-04-21 08:30:00+00:00,0.33,0.15,1.22,4.09,-0.00,-0.00,0,0.00,2.67,3.14,0.13,-0.00
2022-04-21 09:00:00+00:00,0.33,0.15,0.41,5.19,0,0.00,1.55,0.12,2.98,4.48,0.15,-0.12
2022-04-21 09:30:00+00:00,0.33,0.15,0.41,5.19,0,0.00,3.69,0.28,0.83,4.85,0.04,-0.28
2022-04-21 10:00:00+00:00,0.33,0.15,0.41,5.53,0,0.00,4.61,0.35,0.23,4.96,0.01,-0.35
2022-04-21 10:30:00+00:00,0.33,0.15,0.41,5.53,0,0.00,4.78,0.36,0.07,4.99,0.00,-0.36
2022-04-21 11:00:00+00:00,0.33,0.15,0.41,5.16,0,0.00,4.48,0.34,0.02,5.00,0.00,-0.34
2022-04-21 11:30:00+00:00,0.33,0.15,0.41,5.16,0,0.00,4.49,0.34,0.01,5.00,0.00,-0.34
2022-04-21 12:00:00+00:00,0.33,0.15,0.41,6.16,0,0.00,5.44,0.41,0.00,5.00,0.00,-0.41
2022-04-21 12:30:00+00:00,0.33,0.15,0.41,6.16,0,0.00,5.44,0.41,0.00,5.00,0.00,-0.41
2022-04-21 13:00:00+00:00,0.20,0.15,0.41,5.53,0,0.00,4.85,0.36,0.00,5.00,0.00,-0.36
2022-04-21 13:30:00+00:00,0.20,0.15,0.41,5.53,0,0.00,4.85,0.36,0.00,5.00,0.00,-0.36
2022-04-21 14:00:00+00:00,0.20,0.15,0.41,4.60,0,0.00,3.97,0.30,0.00,5.00,0.00,-0.30
2022-04-21 14:30:00+00:00,0.20,0.15,0.41,4.60,0,0.00,3.97,0.30,0.00,5.00,0.00,-0.30
2022-04-21 15:00:00+00:00,0.20,0.15,0.41,3.23,0,0.00,2.66,0.20,0.00,5.00,0.00,-0.20
2022-04-21 15:30:00+00:00,0.20,0.15,0.41,3.23,0,0.00,2.66,0.20,0.00,5.00,0.00,-0.20
2022-04-21 16:00:00+00:00,0.52,0.15,1.62,1.78,0,0.00,0.07,0.01,0.00,5.00,0.00,-0.01
2022-04-21 16:30:00+00:00,0.52,0.15,1.62,1.78,0,0.00,0.07,0.01,0.00,5.00,0.00,-0.01
2022-04-21 17:00:00+00:00,0.52,0.15,1.22,0.86,-0.00,-0.00,0,0.00,-0.40,4.80,0.02,-0.00
2022-04-21 17:30:00+00:00,0.52,0.15,1.22,0.86,-0.00,-0.00,0,0.00,-0.40,4.60,0.02,-0.00
2022-04-21 18:00:00+00:00,0.52,0.15,1.22,0.34,-0.00,-0.00,0,0.00,-0.89,4.15,0.04,-0.00
2022-04-21 18:30:00+00:00,0.52,0.15,1.22,0.34,-0.00,-0.00,0,0.00,-0.89,3.70,0.04,-0.00
2022-04-21 19:00:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,3.10,0.06,-0.00
2022-04-21 19:30:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,2.49,0.06,-0.00
2022-04-21 20:00:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,1.88,0.06,-0.00
2022-04-21 20:30:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,1.27,0.06,-0.00
2022-04-21 21:00:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,0.66,0.06,-0.00
2022-04-21 21:30:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,0.05,0.06,-0.00
2022-04-21 22:00:00+00:00,0.33,0.15,0.41,0.00,0.31,0.05,0,0.00,-0.10,0.00,0.00,0.05
2022-04-21 22:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-21 23:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-21 23:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 00:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 00:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 01:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 01:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 02:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 02:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 03:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 03:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 04:00:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-22 04:30:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-22 05:00:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-22 05:30:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-22 06:00:00+00:00,0.20,0.15,1.62,0.31,1.33,0.13,0,0.00,-0.00,0.00,0.00,0.13
2022-04-22 06:30:00+00:00,0.20,0.15,1.62,0.31,1.33,0.13,0,0.00,-0.00,0.00,0.00,0.13
2022-04-22 07:00:00+00:00,0.33,0.15,1.22,0.49,0.75,0.12,0,0.00,-0.00,0.00,0.00,0.12
2022-04-22 07:30:00+00:00,0.33,0.15,1.22,0.49,0.75,0.12,0,0.00,-0.00,0.00,0.00,0.12
2022-04-22 08:00:00+00:00,0.33,0.15,1.22,0.72,0.53,0.09,0,0.00,-0.00,0.00,0.00,0.09
2022-04-22 08:30:00+00:00,0.33,0.15,1.22,0.72,0.53,0.09,0,0.00,-0.00,0.00,0.00,0.09
2022-04-22 09:00:00+00:00,0.33,0.15,0.41,1.66,-0.00,-0.00,0,0.00,1.17,0.53,0.06,-0.00
2022-04-22 09:30:00+00:00,0.33,0.15,0.41,1.66,-0.00,-0.00,0,0.00,1.17,1.05,0.06,-0.00
2022-04-22 10:00:00+00:00,0.33,0.15,0.41,1.34,-0.00,-0.00,0,0.00,0.87,1.44,0.04,-0.00
2022-04-22 10:30:00+00:00,0.33,0.15,0.41,1.34,-0.00,-0.00,0,0.00,0.87,1.83,0.04,-0.00
2022-04-22 11:00:00+00:00,0.33,0.15,0.41,2.31,-0.00,-0.00,0,0.00,1.79,2.64,0.09,-0.00
2022-04-22 11:30:00+00:00,0.33,0.15,0.41,2.31,-0.00,-0.00,0,0.00,1.79,3.45,0.09,-0.00
2022-04-22 12:00:00+00:00,0.33,0.15,0.41,1.55,-0.00,-0.00,0,0.00,1.07,3.92,0.05,-0.00
2022-04-22 12:30:00+00:00,0.33,0.15,0.41,1.55,-0.00,-0.00,0,0.00,1.07,4.40,0.05,-0.00
2022-04-22 13:00:00+00:00,0.20,0.15,0.41,1.13,-0.00,-0.00,0,0.00,0.67,4.70,0.03,-0.00
2022-04-22 13:30:00+00:00,0.20,0.15,0.41,1.13,0,0.00,0.19,0.01,0.47,4.92,0.02,-0.01
2022-04-22 14:00:00+00:00,0.20,0.15,0.41,0.58,0,0.00,0.01,0.00,0.13,4.98,0.01,-0.00
2022-04-22 14:30:00+00:00,0.20,0.15,0.41,0.58,0,0.00,0.10,0.01,0.04,4.99,0.00,-0.01
2022-04-22 15:00:00+00:00,0.20,0.15,0.41,1.19,0,0.00,0.71,0.05,0.01,5.00,0.00,-0.05
2022-04-22 15:30:00+00:00,0.20,0.15,0.41,1.19,0,0.00,0.72,0.05,0.00,5.00,0.00,-0.05
2022-04-22 16:00:00+00:00,0.52,0.15,1.62,1.16,-0.00,-0.00,0,0.00,-0.52,4.74,0.03,-0.00
2022-04-22 16:30:00+00:00,0.52,0.15,1.62,1.16,-0.00,-0.00,0,0.00,-0.52,4.48,0.03,-0.00
2022-04-22 17:00:00+00:00,0.52,0.15,1.22,0.43,-0.00,-0.00,0,0.00,-0.81,4.08,0.04,-0.00
2022-04-22 17:30:00+00:00,0.52,0.15,1.22,0.43,-0.00,-0.00,0,0.00,-0.81,3.67,0.04,-0.00
2022-04-22 18:00:00+00:00,0.52,0.15,1.22,0.12,-0.00,-0.00,0,0.00,-1.11,3.12,0.06,-0.00
2022-04-22 18:30:00+00:00,0.52,0.15,1.22,0.12,-0.00,-0.00,0,0.00,-1.11,2.56,0.06,-0.00
2022-04-22 19:00:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,1.96,0.06,-0.00
2022-04-22 19:30:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,1.35,0.06,-0.00
2022-04-22 20:00:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,0.74,0.06,-0.00
2022-04-22 20:30:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,0.13,0.06,-0.00
2022-04-22 21:00:00+00:00,0.33,0.15,1.22,0.00,0.96,0.16,0,0.00,-0.26,0.00,0.01,0.16
2022-04-22 21:30:00+00:00,0.33,0.15,1.22,0.00,1.22,0.20,0,0.00,-0.00,0.00,0.00,0.20
2022-04-22 22:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 22:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 23:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-22 23:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 00:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 00:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 01:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 01:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 02:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 02:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 03:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 03:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 04:00:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-23 04:30:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-23 05:00:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-23 05:30:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-23 06:00:00+00:00,0.20,0.15,1.62,0.15,1.48,0.15,0,0.00,-0.00,0.00,0.00,0.15
2022-04-23 06:30:00+00:00,0.20,0.15,1.62,0.15,1.48,0.15,0,0.00,-0.00,0.00,0.00,0.15
2022-04-23 07:00:00+00:00,0.33,0.15,1.22,0.35,0.88,0.15,0,0.00,-0.00,0.00,0.00,0.15
2022-04-23 07:30:00+00:00,0.33,0.15,1.22,0.35,0.88,0.15,0,0.00,-0.00,0.00,0.00,0.15
2022-04-23 08:00:00+00:00,0.33,0.15,1.22,0.40,0.84,0.14,0,0.00,-0.00,0.00,0.00,0.14
2022-04-23 08:30:00+00:00,0.33,0.15,1.22,0.40,0.84,0.14,0,0.00,-0.00,0.00,0.00,0.14
2022-04-23 09:00:00+00:00,0.33,0.15,0.41,0.58,-0.00,-0.00,0,0.00,0.14,0.06,0.01,-0.00
2022-04-23 09:30:00+00:00,0.33,0.15,0.41,0.58,-0.00,-0.00,0,0.00,0.14,0.13,0.01,-0.00
2022-04-23 10:00:00+00:00,0.33,0.15,0.41,0.55,-0.00,-0.00,0,0.00,0.12,0.18,0.01,-0.00
2022-04-23 10:30:00+00:00,0.33,0.15,0.41,0.55,-0.00,-0.00,0,0.00,0.12,0.23,0.01,-0.00
2022-04-23 11:00:00+00:00,0.33,0.15,0.41,0.72,-0.00,-0.00,0,0.00,0.28,0.36,0.01,-0.00
2022-04-23 11:30:00+00:00,0.33,0.15,0.41,0.72,-0.00,-0.00,0,0.00,0.28,0.49,0.01,-0.00
2022-04-23 12:00:00+00:00,0.33,0.15,0.41,0.76,-0.00,-0.00,0,0.00,0.32,0.63,0.02,-0.00
2022-04-23 12:30:00+00:00,0.33,0.15,0.41,0.76,-0.00,-0.00,0,0.00,0.32,0.77,0.02,-0.00
2022-04-23 13:00:00+00:00,0.20,0.15,0.41,0.52,-0.00,-0.00,0,0.00,0.08,0.81,0.00,-0.00
2022-04-23 13:30:00+00:00,0.20,0.15,0.41,0.52,-0.00,-0.00,0,0.00,0.08,0.85,0.00,-0.00
2022-04-23 14:00:00+00:00,0.20,0.15,0.41,0.50,-0.00,-0.00,0,0.00,0.07,0.88,0.00,-0.00
2022-04-23 14:30:00+00:00,0.20,0.15,0.41,0.50,-0.00,-0.00,0,0.00,0.07,0.91,0.00,-0.00
2022-04-23 15:00:00+00:00,0.20,0.15,0.41,0.46,-0.00,-0.00,0,0.00,0.03,0.92,0.00,-0.00
2022-04-23 15:30:00+00:00,0.20,0.15,0.41,0.46,-0.00,-0.00,0,0.00,0.03,0.93,0.00,-0.00
2022-04-23 16:00:00+00:00,0.52,0.15,1.62,0.66,-0.00,-0.00,0,0.00,-1.00,0.43,0.05,-0.00
2022-04-23 16:30:00+00:00,0.52,0.15,1.62,0.66,0.13,0.03,0,0.00,-0.87,0.00,0.04,0.03
2022-04-23 17:00:00+00:00,0.52,0.15,1.22,0.33,0.91,0.24,0,0.00,-0.00,0.00,0.00,0.24
2022-04-23 17:30:00+00:00,0.52,0.15,1.22,0.33,0.91,0.24,0,0.00,-0.00,0.00,0.00,0.24
2022-04-23 18:00:00+00:00,0.52,0.15,1.22,0.08,1.14,0.30,0,0.00,-0.00,0.00,0.00,0.30
2022-04-23 18:30:00+00:00,0.52,0.15,1.22,0.08,1.14,0.30,0,0.00,-0.00,0.00,0.00,0.30
2022-04-23 19:00:00+00:00,0.33,0.15,1.22,0.00,1.22,0.20,0,0.00,-0.00,0.00,0.00,0.20
2022-04-23 19:30:00+00:00,0.33,0.15,1.22,0.00,1.22,0.20,0,0.00,-0.00,0.00,0.00,0.20
2022-04-23 20:00:00+00:00,0.33,0.15,1.22,0.00,1.22,0.20,0,0.00,-0.00,0.00,0.00,0.20
2022-04-23 20:30:00+00:00,0.33,0.15,1.22,0.00,1.22,0.20,0,0.00,-0.00,0.00,0.00,0.20
2022-04-23 21:00:00+00:00,0.33,0.15,1.22,0.00,1.22,0.20,0,0.00,-0.00,0.00,0.00,0.20
2022-04-23 21:30:00+00:00,0.33,0.15,1.22,0.00,1.22,0.20,0,0.00,-0.00,0.00,0.00,0.20
2022-04-23 22:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 22:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 23:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-23 23:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-24 00:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-24 00:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-24 01:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-24 01:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-24 02:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-24 02:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-24 03:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-24 03:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-24 04:00:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-24 04:30:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-24 05:00:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-24 05:30:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-24 06:00:00+00:00,0.20,0.15,1.62,1.37,0.32,0.03,0,0.00,-0.00,0.00,0.00,0.03
2022-04-24 06:30:00+00:00,0.20,0.15,1.62,1.37,0.32,0.03,0,0.00,-0.00,0.00,0.00,0.03
2022-04-24 07:00:00+00:00,0.33,0.15,1.22,2.59,-0.00,-0.00,0,0.00,1.24,0.56,0.06,-0.00
2022-04-24 07:30:00+00:00,0.33,0.15,1.22,2.59,-0.00,-0.00,0,0.00,1.24,1.12,0.06,-0.00
2022-04-24 08:00:00+00:00,0.33,0.15,1.22,3.90,-0.00,-0.00,0,0.00,2.49,2.24,0.12,-0.00
2022-04-24 08:30:00+00:00,0.33,0.15,1.22,3.90,-0.00,-0.00,0,0.00,2.49,3.36,0.12,-0.00
2022-04-24 09:00:00+00:00,0.33,0.15,0.41,4.72,0,0.00,1.45,0.11,2.62,4.54,0.13,-0.11
2022-04-24 09:30:00+00:00,0.33,0.15,0.41,4.72,0,0.00,3.34,0.25,0.73,4.87,0.04,-0.25
2022-04-24 10:00:00+00:00,0.33,0.15,0.41,5.92,0,0.00,5.01,0.38,0.21,4.96,0.01,-0.38
2022-04-24 10:30:00+00:00,0.33,0.15,0.41,5.92,0,0.00,5.16,0.39,0.06,4.99,0.00,-0.39
2022-04-24 11:00:00+00:00,0.33,0.15,0.41,6.34,0,0.00,5.60,0.42,0.02,5.00,0.00,-0.42
2022-04-24 11:30:00+00:00,0.33,0.15,0.41,6.34,0,0.00,5.61,0.42,0.00,5.00,0.00,-0.42
2022-04-24 12:00:00+00:00,0.33,0.15,0.41,6.45,0,0.00,5.72,0.43,0.00,5.00,0.00,-0.43
2022-04-24 12:30:00+00:00,0.33,0.15,0.41,6.45,0,0.00,5.72,0.43,0.00,5.00,0.00,-0.43
2022-04-24 13:00:00+00:00,0.20,0.15,0.41,5.41,0,0.00,4.74,0.36,0.00,5.00,0.00,-0.36
2022-04-24 13:30:00+00:00,0.20,0.15,0.41,5.41,0,0.00,4.74,0.36,0.00,5.00,0.00,-0.36
2022-04-24 14:00:00+00:00,0.20,0.15,0.41,3.38,0,0.00,2.80,0.21,0.00,5.00,0.00,-0.21
2022-04-24 14:30:00+00:00,0.20,0.15,0.41,3.38,0,0.00,2.80,0.21,0.00,5.00,0.00,-0.21
2022-04-24 15:00:00+00:00,0.20,0.15,0.41,2.32,0,0.00,1.80,0.14,0.00,5.00,0.00,-0.14
2022-04-24 15:30:00+00:00,0.20,0.15,0.41,2.32,0,0.00,1.80,0.14,0.00,5.00,0.00,-0.14
2022-04-24 16:00:00+00:00,0.52,0.15,1.62,1.75,0,0.00,0.04,0.00,0.00,5.00,0.00,-0.00
2022-04-24 16:30:00+00:00,0.52,0.15,1.62,1.75,0,0.00,0.04,0.00,0.00,5.00,0.00,-0.00
2022-04-24 17:00:00+00:00,0.52,0.15,1.22,1.06,-0.00,-0.00,0,0.00,-0.22,4.89,0.01,-0.00
2022-04-24 17:30:00+00:00,0.52,0.15,1.22,1.06,-0.00,-0.00,0,0.00,-0.22,4.78,0.01,-0.00
2022-04-24 18:00:00+00:00,0.52,0.15,1.22,0.52,-0.00,-0.00,0,0.00,-0.72,4.42,0.04,-0.00
2022-04-24 18:30:00+00:00,0.52,0.15,1.22,0.52,-0.00,-0.00,0,0.00,-0.72,4.06,0.04,-0.00
2022-04-24 19:00:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,3.45,0.06,-0.00
2022-04-24 19:30:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,2.84,0.06,-0.00
2022-04-24 20:00:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,2.23,0.06,-0.00
2022-04-24 20:30:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,1.63,0.06,-0.00
2022-04-24 21:00:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,1.02,0.06,-0.00
2022-04-24 21:30:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,0.41,0.06,-0.00
2022-04-24 22:00:00+00:00,0.33,0.15,0.41,0.00,-0.00,-0.00,0,0.00,-0.41,0.20,0.02,-0.00
2022-04-24 22:30:00+00:00,0.33,0.15,0.41,0.00,-0.00,-0.00,0,0.00,-0.41,0.00,0.02,-0.00
2022-04-24 23:00:00+00:00,0.33,0.15,0.41,0.00,0.40,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-24 23:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-25 00:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-25 00:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-25 01:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-25 01:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-25 02:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-25 02:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-25 03:00:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-25 03:30:00+00:00,0.33,0.15,0.41,0.00,0.41,0.07,0,0.00,-0.00,0.00,0.00,0.07
2022-04-25 04:00:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-25 04:30:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-25 05:00:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-25 05:30:00+00:00,0.20,0.15,0.41,0.00,0.41,0.04,0,0.00,-0.00,0.00,0.00,0.04
2022-04-25 06:00:00+00:00,0.20,0.15,1.62,0.79,0.88,0.09,0,0.00,-0.00,0.00,0.00,0.09
2022-04-25 06:30:00+00:00,0.20,0.15,1.62,0.79,0.88,0.09,0,0.00,-0.00,0.00,0.00,0.09
2022-04-25 07:00:00+00:00,0.33,0.15,1.22,2.67,-0.00,-0.00,0,0.00,1.32,0.59,0.07,-0.00
2022-04-25 07:30:00+00:00,0.33,0.15,1.22,2.67,-0.00,-0.00,0,0.00,1.32,1.19,0.07,-0.00
2022-04-25 08:00:00+00:00,0.33,0.15,1.22,3.39,-0.00,-0.00,0,0.00,2.00,2.09,0.10,-0.00
2022-04-25 08:30:00+00:00,0.33,0.15,1.22,3.39,-0.00,-0.00,0,0.00,2.00,2.99,0.10,-0.00
2022-04-25 09:00:00+00:00,0.33,0.15,0.41,5.41,0,0.00,1.74,0.13,3.00,4.34,0.15,-0.13
2022-04-25 09:30:00+00:00,0.33,0.15,0.41,5.41,0,0.00,3.68,0.28,1.05,4.82,0.05,-0.28
2022-04-25 10:00:00+00:00,0.33,0.15,0.41,5.89,0,0.00,4.90,0.37,0.30,4.95,0.01,-0.37
2022-04-25 10:30:00+00:00,0.33,0.15,0.41,5.89,0,0.00,5.11,0.38,0.08,4.99,0.00,-0.38
2022-04-25 11:00:00+00:00,0.33,0.15,0.41,6.13,0,0.00,5.40,0.40,0.02,5.00,0.00,-0.40
2022-04-25 11:30:00+00:00,0.33,0.15,0.41,6.13,0,0.00,5.41,0.41,0.01,5.00,0.00,-0.41
2022-04-25 12:00:00+00:00,0.33,0.15,0.41,5.18,0,0.00,4.51,0.34,0.00,5.00,0.00,-0.34
2022-04-25 12:30:00+00:00,0.33,0.15,0.41,5.18,0,0.00,4.52,0.34,0.00,5.00,0.00,-0.34
2022-04-25 13:00:00+00:00,0.20,0.15,0.41,5.76,0,0.00,5.06,0.38,0.00,5.00,0.00,-0.38
2022-04-25 13:30:00+00:00,0.20,0.15,0.41,5.76,0,0.00,5.06,0.38,0.00,5.00,0.00,-0.38
2022-04-25 14:00:00+00:00,0.20,0.15,0.41,3.65,0,0.00,3.06,0.23,0.00,5.00,0.00,-0.23
2022-04-25 14:30:00+00:00,0.20,0.15,0.41,3.65,0,0.00,3.06,0.23,0.00,5.00,0.00,-0.23
2022-04-25 15:00:00+00:00,0.20,0.15,0.41,3.51,0,0.00,2.93,0.22,0.00,5.00,0.00,-0.22
2022-04-25 15:30:00+00:00,0.20,0.15,0.41,3.51,0,0.00,2.93,0.22,0.00,5.00,0.00,-0.22
2022-04-25 16:00:00+00:00,0.52,0.15,1.62,2.07,0,0.00,0.34,0.03,0.00,5.00,0.00,-0.03
2022-04-25 16:30:00+00:00,0.52,0.15,1.62,2.07,0,0.00,0.34,0.03,0.00,5.00,0.00,-0.03
2022-04-25 17:00:00+00:00,0.52,0.15,1.22,1.37,0,0.00,0.09,0.01,0.00,5.00,0.00,-0.01
2022-04-25 17:30:00+00:00,0.52,0.15,1.22,1.37,0,0.00,0.09,0.01,0.00,5.00,0.00,-0.01
2022-04-25 18:00:00+00:00,0.52,0.15,1.22,0.58,-0.00,-0.00,0,0.00,-0.67,4.67,0.03,-0.00
2022-04-25 18:30:00+00:00,0.52,0.15,1.22,0.58,-0.00,-0.00,0,0.00,-0.67,4.33,0.03,-0.00
2022-04-25 19:00:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,3.72,0.06,-0.00
2022-04-25 19:30:00+00:00,0.33,0.15,1.22,0.00,-0.00,-0.00,0,0.00,-1.22,3.11,0.06,-0.00
